game_title	steam_url
Silent Service 2	https://store.steampowered.com/app/329670/Silent_Service_2/?snr=1_7_7_230_150_599
Voxel Warfare Online	https://store.steampowered.com/app/454150/Voxel_Warfare_Online/?snr=1_7_7_230_150_599
Traverser	https://store.steampowered.com/app/327520/Traverser/?snr=1_7_7_230_150_599
9th Company: Roots Of Terror	https://store.steampowered.com/app/12480/9th_Company_Roots_Of_Terror/?snr=1_7_7_230_150_599
News Tycoon	https://store.steampowered.com/app/581220/News_Tycoon/?snr=1_7_7_230_150_599
Monkey King: Master of the Clouds | 中華大仙	https://store.steampowered.com/app/816630/Monkey_King_Master_of_the_Clouds/?snr=1_7_7_230_150_599
Earth Space Colonies	https://store.steampowered.com/app/437870/Earth_Space_Colonies/?snr=1_7_7_230_150_599
XIII Century – Gold Edition	https://store.steampowered.com/app/34420/XIII_Century__Gold_Edition/?snr=1_7_7_230_150_599
Etherium	https://store.steampowered.com/app/245370/Etherium/?snr=1_7_7_230_150_599
Clouded	https://store.steampowered.com/app/886350/Clouded/?snr=1_7_7_230_150_599
Hentai Forest	https://store.steampowered.com/app/946550/Hentai_Forest/?snr=1_7_7_230_150_599
American University Life ~Welcome Week!~	https://store.steampowered.com/app/904050/American_University_Life_Welcome_Week/?snr=1_7_7_230_150_599
WEED	https://store.steampowered.com/app/760460/WEED/?snr=1_7_7_230_150_599
Gone Astray	https://store.steampowered.com/app/718970/Gone_Astray/?snr=1_7_7_230_150_600
Hero Generations: ReGen	https://store.steampowered.com/app/443260/Hero_Generations_ReGen/?snr=1_7_7_230_150_600
White Noise Online	https://store.steampowered.com/app/293860/White_Noise_Online/?snr=1_7_7_230_150_600
TinyKeep	https://store.steampowered.com/app/278620/TinyKeep/?snr=1_7_7_230_150_600
The Stalin Subway	https://store.steampowered.com/app/311140/The_Stalin_Subway/?snr=1_7_7_230_150_600
Nikopol: Secrets of the Immortals	https://store.steampowered.com/app/11370/Nikopol_Secrets_of_the_Immortals/?snr=1_7_7_230_150_600
Ghost Encounters: Deadwood - Collector's Edition	https://store.steampowered.com/app/353070/Ghost_Encounters_Deadwood__Collectors_Edition/?snr=1_7_7_230_150_600
Etherlords	https://store.steampowered.com/app/270770/Etherlords/?snr=1_7_7_230_150_600
VirtuaCreature	https://store.steampowered.com/app/898940/VirtuaCreature/?snr=1_7_7_230_150_600
#KILLALLZOMBIES	https://store.steampowered.com/app/303720/KILLALLZOMBIES/?snr=1_7_7_230_150_600
LightStrike	https://store.steampowered.com/app/579130/LightStrike/?snr=1_7_7_230_150_600
Machine Hunt	https://store.steampowered.com/app/546930/Machine_Hunt/?snr=1_7_7_230_150_600
Dinosaur Hunt First Blood	https://store.steampowered.com/app/650490/Dinosaur_Hunt_First_Blood/?snr=1_7_7_230_150_600
Sinking Island	https://store.steampowered.com/app/333430/Sinking_Island/?snr=1_7_7_230_150_600
Third Front: WWII	https://store.steampowered.com/app/804730/Third_Front_WWII/?snr=1_7_7_230_150_600
The Hat Man: Shadow Ward	https://store.steampowered.com/app/291010/The_Hat_Man_Shadow_Ward/?snr=1_7_7_230_150_600
Battlevoid: Sector Siege	https://store.steampowered.com/app/716630/Battlevoid_Sector_Siege/?snr=1_7_7_230_150_600
DARK	https://store.steampowered.com/app/225360/DARK/?snr=1_7_7_230_150_600
Bleeding Knife	https://store.steampowered.com/app/788520/Bleeding_Knife/?snr=1_7_7_230_150_600
Bullet Candy	https://store.steampowered.com/app/6600/Bullet_Candy/?snr=1_7_7_230_150_600
Agents of Aggro City Online	https://store.steampowered.com/app/658420/Agents_of_Aggro_City_Online/?snr=1_7_7_230_150_600
Viking Days	https://store.steampowered.com/app/863580/Viking_Days/?snr=1_7_7_230_150_600
Music Band Manager	https://store.steampowered.com/app/730410/Music_Band_Manager/?snr=1_7_7_230_150_600
Navalia	https://store.steampowered.com/app/551630/Navalia/?snr=1_7_7_230_150_600
Supreme Ruler: Cold War	https://store.steampowered.com/app/73220/Supreme_Ruler_Cold_War/?snr=1_7_7_230_150_600
Foreign Legion: Multi Massacre	https://store.steampowered.com/app/205550/Foreign_Legion_Multi_Massacre/?snr=1_7_7_230_150_601
SoulCraft	https://store.steampowered.com/app/369180/SoulCraft/?snr=1_7_7_230_150_601
My Bingo	https://store.steampowered.com/app/886590/My_Bingo/?snr=1_7_7_230_150_601
Bayou Island - Point and Click Adventure	https://store.steampowered.com/app/597210/Bayou_Island__Point_and_Click_Adventure/?snr=1_7_7_230_150_601
Bomber 95	https://store.steampowered.com/app/907020/Bomber_95/?snr=1_7_7_230_150_601
ASCENDANCE	https://store.steampowered.com/app/789110/ASCENDANCE/?snr=1_7_7_230_150_601
Fantasy of Eden	https://store.steampowered.com/app/735010/Fantasy_of_Eden/?snr=1_7_7_230_150_601
Holobunnies: Pause Cafe	https://store.steampowered.com/app/497710/Holobunnies_Pause_Cafe/?snr=1_7_7_230_150_601
Violett Remastered	https://store.steampowered.com/app/257830/Violett_Remastered/?snr=1_7_7_230_150_601
SpaceCoaster VR	https://store.steampowered.com/app/738290/SpaceCoaster_VR/?snr=1_7_7_230_150_601
VAULT OF HONOR	https://store.steampowered.com/app/656180/VAULT_OF_HONOR/?snr=1_7_7_230_150_601
Maze Roller	https://store.steampowered.com/app/496670/Maze_Roller/?snr=1_7_7_230_150_601
Hack, Slash, Loot	https://store.steampowered.com/app/207430/Hack_Slash_Loot/?snr=1_7_7_230_150_601
The Martian Job	https://store.steampowered.com/app/952010/The_Martian_Job/?snr=1_7_7_230_150_601
Global Outbreak: Doomsday Edition	https://store.steampowered.com/app/264260/Global_Outbreak_Doomsday_Edition/?snr=1_7_7_230_150_601
ViveSpray	https://store.steampowered.com/app/494830/ViveSpray/?snr=1_7_7_230_150_601
Voxel Tank VR	https://store.steampowered.com/app/727800/Voxel_Tank_VR/?snr=1_7_7_230_150_601
West of Red	https://store.steampowered.com/app/709870/West_of_Red/?snr=1_7_7_230_150_601
Zen Garden	https://store.steampowered.com/app/592660/Zen_Garden/?snr=1_7_7_230_150_601
Hentai Words	https://store.steampowered.com/app/875430/Hentai_Words/?snr=1_7_7_230_150_601
Crankies Workshop: Bozzbot Assembly	https://store.steampowered.com/app/705400/Crankies_Workshop_Bozzbot_Assembly/?snr=1_7_7_230_150_601
Crankies Workshop: Whirlbot Assembly	https://store.steampowered.com/app/707370/Crankies_Workshop_Whirlbot_Assembly/?snr=1_7_7_230_150_601
ButcherBoy	https://store.steampowered.com/app/826160/ButcherBoy/?snr=1_7_7_230_150_601
Darts and Friends	https://store.steampowered.com/app/832680/Darts_and_Friends/?snr=1_7_7_230_150_601
Rex Nebular and the Cosmic Gender Bender	https://store.steampowered.com/app/328430/Rex_Nebular_and_the_Cosmic_Gender_Bender/?snr=1_7_7_230_150_601
Destiny of Blood / 血之命运	https://store.steampowered.com/app/688360/Destiny_of_Blood/?snr=1_7_7_230_150_602
Ninja Code	https://store.steampowered.com/app/949880/Ninja_Code/?snr=1_7_7_230_150_602
NekoBooM!	https://store.steampowered.com/app/852210/NekoBooM/?snr=1_7_7_230_150_602
Outbreak	https://store.steampowered.com/app/514990/Outbreak/?snr=1_7_7_230_150_602
KRAKEN	https://store.steampowered.com/app/729190/KRAKEN/?snr=1_7_7_230_150_602
Good Morning	https://store.steampowered.com/app/756090/Good_Morning/?snr=1_7_7_230_150_602
Meganoid	https://store.steampowered.com/app/606030/Meganoid/?snr=1_7_7_230_150_602
The Archetype	https://store.steampowered.com/app/391120/The_Archetype/?snr=1_7_7_230_150_602
Zanshin	https://store.steampowered.com/app/768550/Zanshin/?snr=1_7_7_230_150_602
Asguaard	https://store.steampowered.com/app/332380/Asguaard/?snr=1_7_7_230_150_602
Skyward Collapse	https://store.steampowered.com/app/238890/Skyward_Collapse/?snr=1_7_7_230_150_602
Chamber of Darkness	https://store.steampowered.com/app/712530/Chamber_of_Darkness/?snr=1_7_7_230_150_602
Midnight Ultra	https://store.steampowered.com/app/731590/Midnight_Ultra/?snr=1_7_7_230_150_602
Bad Government	https://store.steampowered.com/app/666090/Bad_Government/?snr=1_7_7_230_150_602
Trivia Vault: Super Heroes Trivia 2	https://store.steampowered.com/app/705090/Trivia_Vault_Super_Heroes_Trivia_2/?snr=1_7_7_230_150_602
Detective Hank and the Golden Sneeze	https://store.steampowered.com/app/503980/Detective_Hank_and_the_Golden_Sneeze/?snr=1_7_7_230_150_602
B.A.D Battle Armor Division	https://store.steampowered.com/app/380990/BAD_Battle_Armor_Division/?snr=1_7_7_230_150_602
Bitcoin Collector	https://store.steampowered.com/app/704190/Bitcoin_Collector/?snr=1_7_7_230_150_602
Baseball Riot	https://store.steampowered.com/app/567660/Baseball_Riot/?snr=1_7_7_230_150_602
Wanderlust	https://store.steampowered.com/app/729670/Wanderlust/?snr=1_7_7_230_150_602
Elevator Ritual	https://store.steampowered.com/app/813150/Elevator_Ritual/?snr=1_7_7_230_150_602
Affliction	https://store.steampowered.com/app/617590/Affliction/?snr=1_7_7_230_150_602
C:\raft	https://store.steampowered.com/app/386710/Craft/?snr=1_7_7_230_150_602
Mirror Stage	https://store.steampowered.com/app/889460/Mirror_Stage/?snr=1_7_7_230_150_602
Escape From Nazi Labs	https://store.steampowered.com/app/524680/Escape_From_Nazi_Labs/?snr=1_7_7_230_150_602
Return to Krondor	https://store.steampowered.com/app/564960/Return_to_Krondor/?snr=1_7_7_230_150_603
Save Home	https://store.steampowered.com/app/535260/Save_Home/?snr=1_7_7_230_150_603
Monster RPG 3	https://store.steampowered.com/app/797640/Monster_RPG_3/?snr=1_7_7_230_150_603
Curses 'N Chaos	https://store.steampowered.com/app/307620/Curses_N_Chaos/?snr=1_7_7_230_150_603
AUTOCROSS MADNESS	https://store.steampowered.com/app/823700/AUTOCROSS_MADNESS/?snr=1_7_7_230_150_603
I Want To Be Human	https://store.steampowered.com/app/270410/I_Want_To_Be_Human/?snr=1_7_7_230_150_603
MANIC MINERS	https://store.steampowered.com/app/511070/MANIC_MINERS/?snr=1_7_7_230_150_603
Roads of Rome: New Generation	https://store.steampowered.com/app/573760/Roads_of_Rome_New_Generation/?snr=1_7_7_230_150_603
Alice in Wonderland - Hidden Objects	https://store.steampowered.com/app/812110/Alice_in_Wonderland__Hidden_Objects/?snr=1_7_7_230_150_603
Puppy Doge VR	https://store.steampowered.com/app/635190/Puppy_Doge_VR/?snr=1_7_7_230_150_603
Exodus from the Earth 	https://store.steampowered.com/app/12390/Exodus_from_the_Earth/?snr=1_7_7_230_150_603
Heart and Seoul	https://store.steampowered.com/app/546490/Heart_and_Seoul/?snr=1_7_7_230_150_603
Brain In My Head	https://store.steampowered.com/app/566220/Brain_In_My_Head/?snr=1_7_7_230_150_603
BADASS	https://store.steampowered.com/app/588920/BADASS/?snr=1_7_7_230_150_603
Pacific Storm	https://store.steampowered.com/app/11250/Pacific_Storm/?snr=1_7_7_230_150_603
The Travels of Marco Polo	https://store.steampowered.com/app/366670/The_Travels_of_Marco_Polo/?snr=1_7_7_230_150_603
Oracle	https://store.steampowered.com/app/576310/Oracle/?snr=1_7_7_230_150_603
SchoolJump	https://store.steampowered.com/app/748060/SchoolJump/?snr=1_7_7_230_150_603
The Rabbit Hole Remastered	https://store.steampowered.com/app/529630/The_Rabbit_Hole_Remastered/?snr=1_7_7_230_150_603
Pirate Mosaic Puzzle. Caribbean Treasures	https://store.steampowered.com/app/891720/Pirate_Mosaic_Puzzle_Caribbean_Treasures/?snr=1_7_7_230_150_603
MOAI 4: Terra Incognita Collector’s Edition	https://store.steampowered.com/app/475620/MOAI_4_Terra_Incognita_Collectors_Edition/?snr=1_7_7_230_150_603
SurvivalZ Battlegrounds	https://store.steampowered.com/app/873220/SurvivalZ_Battlegrounds/?snr=1_7_7_230_150_603
Mahjong Pretty Manga Girls	https://store.steampowered.com/app/885190/Mahjong_Pretty_Manga_Girls/?snr=1_7_7_230_150_603
Impossible Geometry	https://store.steampowered.com/app/406670/Impossible_Geometry/?snr=1_7_7_230_150_603
WizardCraft	https://store.steampowered.com/app/451900/WizardCraft/?snr=1_7_7_230_150_603
Meow Go	https://store.steampowered.com/app/759460/Meow_Go/?snr=1_7_7_230_150_604
Doc Apocalypse	https://store.steampowered.com/app/509920/Doc_Apocalypse/?snr=1_7_7_230_150_604
Distant Nightmare - Virtual reality	https://store.steampowered.com/app/646890/Distant_Nightmare__Virtual_reality/?snr=1_7_7_230_150_604
DRAGON: A Game About a Dragon	https://store.steampowered.com/app/351150/DRAGON_A_Game_About_a_Dragon/?snr=1_7_7_230_150_604
Epic drag puZOOls	https://store.steampowered.com/app/862320/Epic_drag_puZOOls/?snr=1_7_7_230_150_604
Dinosaur Forest	https://store.steampowered.com/app/506730/Dinosaur_Forest/?snr=1_7_7_230_150_604
The Labyrinth of Time	https://store.steampowered.com/app/266980/The_Labyrinth_of_Time/?snr=1_7_7_230_150_604
Untamed: Life Of A Cougar	https://store.steampowered.com/app/378580/Untamed_Life_Of_A_Cougar/?snr=1_7_7_230_150_604
Poker Pretty Girls Battle: Texas Hold'em	https://store.steampowered.com/app/407720/Poker_Pretty_Girls_Battle_Texas_Holdem/?snr=1_7_7_230_150_604
BloodNet	https://store.steampowered.com/app/327920/BloodNet/?snr=1_7_7_230_150_604
Funfair Ride Simulator 3	https://store.steampowered.com/app/497720/Funfair_Ride_Simulator_3/?snr=1_7_7_230_150_604
E-Startup	https://store.steampowered.com/app/758100/EStartup/?snr=1_7_7_230_150_604
STELLATUM	https://store.steampowered.com/app/691630/STELLATUM/?snr=1_7_7_230_150_604
A Wild Catgirl Appears!	https://store.steampowered.com/app/429580/A_Wild_Catgirl_Appears/?snr=1_7_7_230_150_604
ARMA: Combat Operations	https://store.steampowered.com/app/2780/ARMA_Combat_Operations/?snr=1_7_7_230_150_604
Chimpact 1 - Chuck's Adventure	https://store.steampowered.com/app/518120/Chimpact_1__Chucks_Adventure/?snr=1_7_7_230_150_604
Aura: Fate of the Ages	https://store.steampowered.com/app/65500/Aura_Fate_of_the_Ages/?snr=1_7_7_230_150_604
Harmonium	https://store.steampowered.com/app/712890/Harmonium/?snr=1_7_7_230_150_604
Magnetic: Cage Closed	https://store.steampowered.com/app/344410/Magnetic_Cage_Closed/?snr=1_7_7_230_150_604
CURSE	https://store.steampowered.com/app/510570/CURSE/?snr=1_7_7_230_150_604
iGrow Game	https://store.steampowered.com/app/489020/iGrow_Game/?snr=1_7_7_230_150_604
Crazy Pixel Streaker	https://store.steampowered.com/app/393460/Crazy_Pixel_Streaker/?snr=1_7_7_230_150_604
FreezeME	https://store.steampowered.com/app/390210/FreezeME/?snr=1_7_7_230_150_604
You... and who else?	https://store.steampowered.com/app/459640/You_and_who_else/?snr=1_7_7_230_150_604
'n Verlore Verstand	https://store.steampowered.com/app/439550/n_Verlore_Verstand/?snr=1_7_7_230_150_604
Vulture for NetHack	https://store.steampowered.com/app/341390/Vulture_for_NetHack/?snr=1_7_7_230_150_605
RKN - Roskomnadzor Banned Internet	https://store.steampowered.com/app/857340/RKN__Roskomnadzor_Banned_Internet/?snr=1_7_7_230_150_605
Delirium: Bad Trip Edition	https://store.steampowered.com/app/798570/Delirium_Bad_Trip_Edition/?snr=1_7_7_230_150_605
Watching Delusion	https://store.steampowered.com/app/891120/Watching_Delusion/?snr=1_7_7_230_150_605
Dark Project	https://store.steampowered.com/app/583660/Dark_Project/?snr=1_7_7_230_150_605
Pulse	https://store.steampowered.com/app/372780/Pulse/?snr=1_7_7_230_150_605
Merchants of Kaidan	https://store.steampowered.com/app/294020/Merchants_of_Kaidan/?snr=1_7_7_230_150_605
Twilight City: Love as a Cure	https://store.steampowered.com/app/428270/Twilight_City_Love_as_a_Cure/?snr=1_7_7_230_150_605
Intelligence Trader	https://store.steampowered.com/app/885100/Intelligence_Trader/?snr=1_7_7_230_150_605
Lovers ' Smiles	https://store.steampowered.com/app/956100/Lovers__Smiles/?snr=1_7_7_230_150_605
Guess Da Meme	https://store.steampowered.com/app/869110/Guess_Da_Meme/?snr=1_7_7_230_150_605
A Stroke of Fate: Operation Bunker	https://store.steampowered.com/app/372570/A_Stroke_of_Fate_Operation_Bunker/?snr=1_7_7_230_150_605
Algotica Iterations	https://store.steampowered.com/app/593330/Algotica_Iterations/?snr=1_7_7_230_150_605
Beachhead: DESERT WAR	https://store.steampowered.com/app/614770/Beachhead_DESERT_WAR/?snr=1_7_7_230_150_605
Zpeciation: Tough Days (TD)	https://store.steampowered.com/app/591950/Zpeciation_Tough_Days_TD/?snr=1_7_7_230_150_605
Space Panic Defense	https://store.steampowered.com/app/746540/Space_Panic_Defense/?snr=1_7_7_230_150_605
The Walking Zombie: Dead City	https://store.steampowered.com/app/746140/The_Walking_Zombie_Dead_City/?snr=1_7_7_230_150_605
Helium	https://store.steampowered.com/app/433900/Helium/?snr=1_7_7_230_150_605
Orion: A Sci-Fi Visual Novel	https://store.steampowered.com/app/381010/Orion_A_SciFi_Visual_Novel/?snr=1_7_7_230_150_605
Bacon Tales - Between Pigs and Wolves	https://store.steampowered.com/app/508200/Bacon_Tales__Between_Pigs_and_Wolves/?snr=1_7_7_230_150_605
Drake of the 99 Dragons	https://store.steampowered.com/app/755630/Drake_of_the_99_Dragons/?snr=1_7_7_230_150_605
Fall of the New Age Premium Edition	https://store.steampowered.com/app/314510/Fall_of_the_New_Age_Premium_Edition/?snr=1_7_7_230_150_605
Fateholders of Tetsoidea	https://store.steampowered.com/app/665240/Fateholders_of_Tetsoidea/?snr=1_7_7_230_150_605
Doll City : Prologue	https://store.steampowered.com/app/468170/Doll_City__Prologue/?snr=1_7_7_230_150_605
Triblaster	https://store.steampowered.com/app/303880/Triblaster/?snr=1_7_7_230_150_605
Drew and the Floating Labyrinth	https://store.steampowered.com/app/346200/Drew_and_the_Floating_Labyrinth/?snr=1_7_7_230_150_606
99 Waves to Die	https://store.steampowered.com/app/360600/99_Waves_to_Die/?snr=1_7_7_230_150_606
Helena The 3rd	https://store.steampowered.com/app/367060/Helena_The_3rd/?snr=1_7_7_230_150_606
Titanis	https://store.steampowered.com/app/365060/Titanis/?snr=1_7_7_230_150_606
ORBITOR	https://store.steampowered.com/app/336220/ORBITOR/?snr=1_7_7_230_150_606
Combat Monsters	https://store.steampowered.com/app/336040/Combat_Monsters/?snr=1_7_7_230_150_606
Dead TrailZ	https://store.steampowered.com/app/349150/Dead_TrailZ/?snr=1_7_7_230_150_606
Cheats 4 Hire	https://store.steampowered.com/app/374450/Cheats_4_Hire/?snr=1_7_7_230_150_606
Proton Pulse	https://store.steampowered.com/app/381310/Proton_Pulse/?snr=1_7_7_230_150_606
Lethal RPG: War	https://store.steampowered.com/app/385590/Lethal_RPG_War/?snr=1_7_7_230_150_606
Devil Sealing Stone	https://store.steampowered.com/app/432540/Devil_Sealing_Stone/?snr=1_7_7_230_150_606
Orbital Strike: Arena	https://store.steampowered.com/app/494370/Orbital_Strike_Arena/?snr=1_7_7_230_150_606
Growing Pains	https://store.steampowered.com/app/291610/Growing_Pains/?snr=1_7_7_230_150_606
Airship Dragoon	https://store.steampowered.com/app/308380/Airship_Dragoon/?snr=1_7_7_230_150_606
Steel & Steam: Episode 1	https://store.steampowered.com/app/310450/Steel__Steam_Episode_1/?snr=1_7_7_230_150_606
SEAL Team 12	https://store.steampowered.com/app/312240/SEAL_Team_12/?snr=1_7_7_230_150_606
Furfly	https://store.steampowered.com/app/429040/Furfly/?snr=1_7_7_230_150_606
